datetime,uniswap_amount_in_top_holders,aave_amount_in_top_holders,lido-dao_amount_in_top_holders,frax-share_amount_in_top_holders,dydx_amount_in_top_holders,balancer_amount_in_top_holders,chainlink_amount_in_top_holders,dai_amount_in_top_holders,ondo-finance_amount_in_top_holders,maker_amount_in_top_holders,injective-protocol_amount_in_top_holders,dexe_amount_in_top_holders,raydium_amount_in_top_holders,pendle_amount_in_top_holders,telcoin_amount_in_top_holders,olympus_amount_in_top_holders,frax_amount_in_top_holders,1inch_amount_in_top_holders,convex-finance_amount_in_top_holders,0x_amount_in_top_holders,stargate-finance_amount_in_top_holders,yearn-finance_amount_in_top_holders,lcx_amount_in_top_holders,band-protocol_amount_in_top_holders,sushi_amount_in_top_holders,cow-protocol_amount_in_top_holders,loopring_amount_in_top_holders,clearpool_amount_in_top_holders,uma_amount_in_top_holders,orbs_amount_in_top_holders,api3_amount_in_top_holders,rocket-pool_amount_in_top_holders,compound-ether_amount_in_top_holders,marlin_amount_in_top_holders,tellor_amount_in_top_holders,numeraire_amount_in_top_holders,liquity_amount_in_top_holders,dia-data_amount_in_top_holders,oraichain-token_amount_in_top_holders,magic-internet-money_amount_in_top_holders,coin98_amount_in_top_holders,bancor_amount_in_top_holders,dodo_amount_in_top_holders,keep-network_amount_in_top_holders,liquity-usd_amount_in_top_holders,smardex_amount_in_top_holders,kujira_amount_in_top_holders,ampleforth_amount_in_top_holders,compound-usd-coin_amount_in_top_holders,hashflow_amount_in_top_holders,stafi_amount_in_top_holders,degate_amount_in_top_holders,hegic_amount_in_top_holders,insure_amount_in_top_holders,unizen_amount_in_top_holders,bella-protocol_amount_in_top_holders,wrapped-nxm_amount_in_top_holders,whiteheart_amount_in_top_holders,melon_amount_in_top_holders,paraswap_amount_in_top_holders,polkastarter_amount_in_top_holders,perpetual-protocol_amount_in_top_holders,badger-dao_amount_in_top_holders,alchemix_amount_in_top_holders,harvest-finance_amount_in_top_holders,lever_amount_in_top_holders,seth_amount_in_top_holders,stake-dao_amount_in_top_holders,quickswap_amount_in_top_holders,inverse-finance_amount_in_top_holders,tokemak_amount_in_top_holders,ribbon-finance_amount_in_top_holders,ramp_amount_in_top_holders,cryptex-finance_amount_in_top_holders,kryll_amount_in_top_holders,airswap_amount_in_top_holders,orion-protocol_amount_in_top_holders,aura-finance_amount_in_top_holders
2024-06-16 00:00:00+00:00,505915040.3561917,8880118.3925901,533582920.9922455,78308042.68816182,870820147.8111254,35127475.37365136,313363315.0841,1522059.1905134865,8644306967.478424,400373.5607933093,87615393.06023154,56676969.72678131,10856502.746149,178275766.25769064,80086652441.35,22089200.861354657,521292765.06014615,809565420.6208476,87869707.47761083,512707490.2436145,734736148.2257627,15783.971313190965,243389296.74082804,84424814.36162698,145171239.00163746,861421798.8369961,578127574.9502847,670758825.6442509,92073707.73119985,9313068054.520271,100652889.50294924,33385722.34265801,3328919.3256161395,6519696783.910383,1801237.8332986117,10012734.497851504,81346478.40619744,147414619.82303464,84095610.97023167,180486219.1417153,393308185.0010503,78413896.29063337,839785218.1411645,945965829.0310056,62111615.12569405,8606608988.759584,1.1579208923731621e+71,125052714.77527946,1589719370.881171,818238255.5812566,36904933.396596275,918412738.4097936,2879517080.9851475,85802461213.59782,834937923.9267033,90499384.12512527,681257.1643218538,8701.887738717236,1419379.8070632983,1500162834.349016,67528379.58963716,105056268.50825176,13076540.921496518,2164360.161986512,484594.45284177776,31059202305.777035,10518.731241268584,51479382.43517625,987025.8632911694,425055.05865473807,82140524.69041048,922815431.9645716,986313139.4466218,7195095.6160297245,24139601.152660325,418456600.9466001,49424938.80206829,66925435.1761772
2024-06-17 00:00:00+00:00,505902049.809107,8879236.319076424,533582920.9922455,78348100.32134005,871418189.8034786,35111713.87750802,313363315.0841,1522059.1905134865,8640878727.8009,400592.55691208335,87619551.06235911,56676969.72678131,10856381.691227,178346293.26665565,80086652441.35,22104841.20970545,522413894.2192142,813179051.2822369,87977383.73113246,512707490.2436145,726236999.6007426,15795.219450340965,242234479.4115857,84391018.50617334,146718764.1338494,861292292.6072509,568287034.0895408,670414654.3402117,92066395.1231007,9317619568.255138,100595445.6584342,33254760.774091944,3328919.3256161395,6522349224.588538,1819772.265778224,10017540.850851504,81705944.38893995,147414619.82303464,84099359.22390568,180491424.62037763,393308058.2248592,78782896.80533071,839795320.5563594,945926321.0303456,62380965.71753353,8604387597.892012,1.1579208923731621e+71,124726515.8484452,1590034901.2986634,817830855.1615374,36904933.396596275,918412738.4097936,2879517080.9851475,85802445274.14056,834923765.5225875,90557996.71111828,681257.1643218538,8701.926366475156,1419349.0970632983,1500406503.776063,67888469.24093135,105053301.51978885,13156320.509905525,2174782.5206130133,484943.0658198123,31100221575.34703,10518.731241268584,51439364.919635825,987081.4730231472,433480.946088705,82142520.28669111,922882643.2259176,986317458.0288808,7100467.765185152,24186650.230661944,418577357.6032001,49424687.860896215,67009286.775627665
2024-06-18 00:00:00+00:00,507289886.96566665,8891076.27018457,533582920.9922455,78613634.46478666,871701383.1738849,35238833.0964983,313363315.0841,1522059.1905134865,8625447276.117226,401170.2969643272,87621628.11155519,56677779.11025903,10856381.691227,178320368.57818055,80086652441.35,22099375.878437016,524696774.0442105,820077187.320325,87784509.53248546,512715199.0163852,725395552.199562,15774.339272910964,242282396.89851493,84705734.5320141,146316584.25092953,861561622.6631899,567519726.7363814,670753005.9011705,92096962.7691119,9325927179.365812,100538503.33830108,33249089.15157892,3328919.3256161395,6522349224.588538,1822090.5506909643,10019601.068109505,81995712.92593029,147414619.82303464,84101348.86132048,180486743.3617647,392820662.7621383,79228131.878401,839791514.0218471,945918216.75534,63692269.09864433,8609460565.222218,1.1579208923731621e+71,124238042.9176805,1589937522.3978417,817202510.1746529,36909962.72253051,918393822.6535664,2879749055.7628574,85802265546.61964,834872612.1925876,90505406.67759904,681257.1643218538,8704.097767517094,1419581.850023006,1501011687.817873,67856302.78546488,105228775.35475282,13193249.87774403,2173990.668732572,483677.260504742,31188803124.765263,10515.56169476404,51455664.931844994,987080.514504147,433815.5262368148,82153433.21088317,922882643.2259176,986320357.0505753,6537111.189045904,24186650.230661944,420822193.4968001,49457506.533189476,67094875.96178022
2024-06-19 00:00:00+00:00,507401786.0910398,8900400.972214244,533703153.4946153,78530598.07483573,871057446.792474,35249856.35060827,313363315.0841,1522059.1905134865,8622788398.422215,399437.3132078144,87622791.29045519,56677779.11025903,10856381.691227,178611814.06233996,80086652441.35,22099218.55374867,521910442.2875579,820116276.4229399,87357844.32246938,517298156.57180554,725456895.4837871,15781.9198263154,242297797.28320628,84687060.90008345,146038846.8082575,861733789.0727036,566613825.690346,670774031.4314495,92117612.18499732,9325891124.61744,100526668.71740691,33438558.54724966,3328919.3256161395,8360821986.321186,1821142.068141704,10021951.404159725,82504050.4977237,147414619.82303464,84099208.18163256,180609831.403834,393021618.7621383,76942159.89451298,839851177.4777462,945654781.9460446,63714845.595253654,8610682956.904692,1.1579208923731621e+71,123025665.56035194,1604219613.5861866,816926129.6314552,36904368.156160206,918517118.479351,2880066796.9661903,85802713887.9495,834888815.0125875,90505110.97759904,681257.1643218538,8704.097767517094,1420183.4972883873,1501309854.027376,67860505.98829916,104481962.81149152,13025250.784438197,2174029.334818483,484621.8663437786,31212460139.132812,10515.56169476404,52348822.96603367,987024.1454655234,434220.5562682024,82157336.57686469,922883031.9784614,986328166.8754483,6537111.189045904,24186650.230661944,420877149.7941001,49454114.93098019,67183744.88452695
2024-06-20 00:00:00+00:00,507334423.7587386,8873350.11190902,533703153.4946153,78517324.36781262,870749865.6467361,35271658.153929174,313363315.0841,1522059.1905134865,8622794616.895542,399369.5270381802,87624374.97956449,56677957.228158265,10856381.691227,178437731.41060457,80086652441.35,22097112.190510113,521422918.17871875,820097319.0775379,86960151.61547768,517280666.81180555,727241261.2703907,15728.285706375404,241915724.30495325,84719290.50583108,145968144.268644,861739210.7897477,566261018.8517684,670803599.984957,92136211.65867536,9327308750.978523,100269516.854221,33440604.047830228,3218026.0878507597,8360785847.321186,1818380.202998064,10030826.967821354,82936165.00901492,147414619.82303464,84100825.1651321,180610318.03683648,390511116.2131577,76830867.36463636,839136489.7201517,945654172.0493624,63796749.14435687,8619548485.731956,1.1579208923731621e+71,122818009.3698149,1605193401.618867,816794665.9572477,36919216.19144748,918537751.55677,2880066796.9661903,85802541191.9683,834878813.3147812,90486325.08835009,681257.1643218538,8704.097767517094,1420181.7572883873,1504007038.793142,67794784.008026,104390268.6664312,13026864.007930065,2171830.792612358,484908.59674838634,31217672797.39301,10515.571323639855,52357214.30561534,987294.5406731564,434347.83907076815,82159407.89407516,922887026.4393122,986328260.2541108,6537121.189045905,24186650.230661944,421024072.72060007,49554114.9064913,67206963.06871417
2024-06-21 00:00:00+00:00,507305051.0898107,8825006.493399976,533703153.4946153,78580474.71075925,870439258.1976745,35336436.66214628,332200243.8791,1522059.1905134865,8613238767.610786,399428.2833415471,87614077.7103645,56677957.228158265,10856381.691227,178457376.0198202,80086652441.35,22105966.15784806,521466052.21864307,820110394.1794292,87457996.7842522,517531945.2594698,728025152.3927099,15727.395714824344,241983466.51628324,84691155.09178229,145975874.03215206,861613017.4485412,565545806.994322,672878502.2250202,92142528.74751112,9331342376.560986,100296526.45010056,33438468.47749021,3218026.0878507597,8340786779.872486,1838059.2248677744,10030826.967821354,82953361.16562502,147414619.82303464,84100207.61083822,180597231.29225585,390431999.2216971,76877490.175058,839414448.6661865,945654172.0493624,63505897.65692725,8622605288.963615,1.1579208923731621e+71,122337067.70492972,1608034490.0090091,816559510.4641098,36939172.365198314,918537751.55677,2880066796.9661903,85802506657.16367,834889058.7247813,90486325.08835009,681257.1643218538,8704.097767517094,1418653.3042368474,1504358060.2378156,68145900.24238978,104393121.8334964,12499619.346931264,2171754.7611996257,484865.29741906095,31236246579.31601,10515.51502383741,52376890.37036669,987292.3366905764,433729.6177000955,82149571.68052036,922887214.109312,986330157.0762844,6538053.826031905,24476688.99957085,421177290.06570005,49554114.9064913,67214172.7456487
2024-06-22 00:00:00+00:00,507293508.43141127,8832306.096392326,533703153.4946153,78527045.55789247,870256696.2878587,35362650.77762121,332200243.4530953,1522053.5663758689,8612414023.771088,396851.6830244064,87602260.52586448,56677957.228158265,10856381.691227,178684207.72691178,80086652441.35,22103488.912215587,522486244.9769776,820200141.5095192,87148356.47540429,519050863.9328829,728050860.9197617,15732.328113898822,241881728.90214923,84730974.23178229,145965796.4731248,860769427.3252189,572400757.7281847,672891008.3942788,92146027.83985886,9325510405.05372,100378767.8657856,33436499.191173725,3218026.0878507597,8340786779.872486,1838533.9628278543,10030826.967821354,82821234.97040592,147414619.82303464,84097474.84243354,180594561.7643948,390429094.3958347,76894506.37652627,839411997.6661865,945640227.8893625,63611001.83276069,8624679999.412947,1.1579208923731621e+71,121802187.48923028,1606132493.276409,816539999.4535991,36922692.5232453,918551323.8730212,2880206734.4861903,85802503030.80278,834879705.4447812,90486325.08835009,681257.1643218538,8704.097767517094,1418653.3042368474,1505684745.6560645,68156371.91576737,104725188.18264274,12499146.526973791,2181928.6467396263,482687.4401929839,31155573311.053177,10515.61367950687,52383781.579939015,987302.7792802012,434147.4015051891,82188698.48565388,922887750.7865064,986330570.8492788,6538053.826031905,24476688.99957085,421177290.0657,49554114.9064913,67250623.26065923
2024-06-23 00:00:00+00:00,507274704.7890488,8837308.947822988,533703153.4946153,78509387.8367031,869951264.0976903,35377981.923194356,332200243.8791,1522045.3639562072,8610445553.150316,397504.88308154413,87602592.86046447,56677957.228158265,10856381.691227,178670002.09496588,80086652441.35,22095259.094961677,522800504.9110747,820320526.747029,87181320.73004542,518362929.4438732,729018609.4258953,15732.709081468822,241920749.95526412,84708831.8709224,146035879.02828062,860709448.3200464,570862206.0667472,673115619.0992198,92155057.05162218,9308653871.544964,99923971.2978844,33430868.36230909,3168267.20001275,8340686139.750486,1837092.9396678545,10016861.003558084,82808040.76232225,147414619.82303464,84102063.34320876,180581461.3624177,390314258.177903,76855752.1764742,839407070.8307134,945750814.7509264,63758582.5054487,8625417747.594494,1.1579208923731621e+71,121104256.24892315,1606218302.8657763,816470280.0241143,37281690.73274853,918551323.8730212,2880182617.8349943,85802568016.16106,834883386.7320453,90467978.74188344,681257.1643218538,8704.097767517094,1418653.3042368474,1505970732.8384526,68203025.50561883,104770200.15202768,12529559.139367696,2180647.8889332954,492344.2672735813,31155369309.20018,10515.61367950687,52382773.1381016,987300.7792802012,434036.3374348217,82244173.24851884,922887750.7865064,986361779.9568316,6538053.826031905,24476688.99957085,421191156.093,49554114.90648857,67264169.62540708
2024-06-24 00:00:00+00:00,506983526.4845044,8821376.99346631,533703153.4946153,78569171.98221005,869996940.1777648,35342534.46047302,332200243.8791,1522045.3639562072,8616215058.798449,398030.2225217575,87608222.1380116,56677955.838158265,10856381.691227,178669333.83584931,80086652441.35,22089656.84648112,523203084.47436017,820321788.2783792,87353400.72802213,518362929.4438732,729401488.1781486,15600.651183599024,242069120.1454922,84691216.49328955,146221591.40184397,860656418.1761816,570330408.5023123,673290763.7338426,92381332.29231,9312047735.590044,100878286.20074172,33433724.428455044,3168267.20001275,8340674625.144657,1857477.2864937547,10016861.003558084,82911910.22745606,147414619.82303464,84107061.75426364,180668880.4991352,390069170.9656561,76512761.80634907,839444991.1858624,945754846.0782484,63364775.297557145,8626676727.763294,1.1579208923731621e+71,120165378.7775473,1604937317.1172922,814367451.9325924,37298488.149287075,918574911.8730212,2881314600.6306725,85802487526.05655,835065100.9518456,90314872.04068342,680999.5621143538,8704.526520632386,1422608.8621452074,1505966449.9539402,68342943.07222378,104726981.9684206,12514387.917316273,2193776.7555950712,492253.5516588914,31172181047.263355,10515.593058108356,52402069.69181304,987382.1509611984,434120.5742704857,82264375.1454897,922925345.168954,986496066.0518168,6538053.826031905,24476688.99957085,421381025.28380007,49557418.67372807,67325987.39879923
2024-06-25 00:00:00+00:00,508126798.8573697,8799348.260662125,533703153.4946153,78562615.93596126,870108666.2846621,35354500.58767244,332200243.8791,1522045.3639562072,8614698546.201542,396824.5921180459,87610823.22331162,56673763.838158265,10856381.691227,178722052.6411795,80086652441.35,22061073.527893547,523567479.9243003,821316589.3969623,87290134.66990973,518642807.60387325,729108190.3437567,15622.436114186134,241454709.16356468,84685585.74231686,148272933.79678684,860774542.3536038,570098662.8114394,673510724.7897912,92382034.89106712,9310640019.430582,100842357.47643304,33437712.38430729,3168267.20001275,8340775265.266657,1855898.4021939945,10018192.625558084,83236733.48852816,147414619.82303464,84104883.99207261,180682347.62318105,392597038.9056641,76628794.85914084,839433924.9106792,945767094.0514516,62685482.715208784,8629597316.79013,1.1579208923731621e+71,119841186.36002287,1604741838.740268,813833591.8458647,37371219.51046537,918574911.8730212,2882620254.163631,85802576281.28137,835071840.4270482,90314872.04068342,680999.5621143538,8704.779479032897,1422517.7059589273,1506201016.9231946,68326144.36079256,104693638.3774868,12540700.842597296,2193533.203482086,492257.45137427526,31178335287.491623,10515.593058108356,52437972.443535514,987382.1509611984,434150.1298779493,82231360.40336095,922945491.8331366,986497819.3238126,6538053.826031905,24476688.99957085,421522766.01910007,49549398.812848955,67292637.63358116
2024-06-26 00:00:00+00:00,508147286.48082906,8806789.505397284,533703153.4946153,78549475.84934384,870285979.0297939,35311087.404999025,332200242.9596513,1522041.4704528912,8617886675.495075,396186.7135125578,87612957.1857116,56673763.838158265,10856381.691227,179022688.0963406,80086652441.35,22059934.793336585,523991350.3576411,821298243.2071589,87252864.47779575,518642807.60387325,729629959.9232767,15621.019439473166,240440491.05551088,84676683.3465142,148315935.64103496,860738273.0500846,570091226.5945368,671705972.7618682,92567005.43650356,9308705944.525389,100663208.71278995,33404558.167626187,3169669.37125094,8340775265.266657,1874703.5295784744,9818197.974307146,82269011.38443276,147414619.82303464,84105730.99060544,181020602.30307215,393318624.74830353,76634013.54098527,839432655.9106792,945882063.1398284,63589022.12690434,8628066140.256592,1.1579208923731621e+71,118439252.36437948,1600800358.3607652,814010946.0746827,37399646.128321715,918574911.8730212,2883151699.0353127,85802585674.29755,835067456.0815482,90296689.04814002,680999.5621143538,8704.779479032897,1422517.7059589273,1505145422.1183736,68330343.05632633,104717564.33851749,12543345.826497462,2194434.346270144,492220.34842559195,31185736609.659863,10515.351091766484,52499391.49998507,987387.1741497368,434535.8711145662,82217509.42690852,922945491.8331366,986504580.462304,6538053.826031905,24476688.99957085,421521264.3494,49399398.812848955,67308561.56536935
2024-06-27 00:00:00+00:00,508109638.2740721,8812670.990217851,533703153.4946153,78568478.35866787,870069443.5723094,35238198.71411579,332200243.8791,1522041.4704528912,8618966302.738102,395275.5755808339,87609390.95461161,56674140.4542817,10856381.691227,179044438.16670492,80086652441.35,22072488.320413295,525182532.0322722,823307678.6683972,86742982.74699265,518818789.5790609,728520613.7957461,15629.373985043168,240962474.47936028,84638742.29111144,149152613.32006395,860604041.2659502,570751475.2170469,671646033.5362741,90784075.02437945,9307596412.693235,101442997.15202697,33424660.91061725,3171254.1851625103,8340476505.266657,1877213.3009191744,9786616.798823886,83051462.79778579,147414619.82303464,84106371.82010326,181002265.1046647,391629710.5634717,76724691.33741535,839410529.4773728,945883380.5568048,63821949.495135725,8626430030.949192,1.1579208923731621e+71,117669480.07470655,1600738823.1316686,814029657.6145703,37397513.40086743,918539253.8730212,2883180584.035313,85802856947.08942,835112850.8515482,90293895.29964,680999.5621143538,8704.779479032897,1421393.1089589272,1505967187.6200483,68332347.05771916,105148445.84927931,12521588.817006713,2193664.2122236677,492143.94143493613,31149806345.716763,10515.351091766484,52735035.6705926,987392.5722237992,434557.47551799595,82204688.82761176,922947905.9880202,986510403.1300756,6538053.826031905,24476688.99957085,421679773.4894,49399398.812848955,67361964.06792809
2024-06-28 00:00:00+00:00,508088172.7996347,8804515.76947138,533703153.4946153,78802217.22710645,869768563.9817374,35255828.55019032,332200243.8791,1522038.058948734,8599954398.455687,397804.5828677286,87595201.34502292,56674140.4542817,10856877.425693,178978810.68608618,80086652441.35,22071833.182054356,526124799.0145724,823404778.1752901,86452506.0003509,518223352.6964219,729144253.0040059,15653.425776953163,241032474.47936028,84649799.29104513,149145286.27202928,860452321.5548568,569676634.6571337,671594969.2925732,92469722.27092224,9312363090.593884,101472027.87844248,33432169.73127306,3171254.1851625103,8340349924.249004,1878860.8286517544,9791389.935823884,83059336.78068972,147414619.82303464,84110357.16113487,180987933.97426003,389637627.5347983,76669989.13758788,839360147.457493,945894998.891247,63516647.0416547,8626136384.64765,1.1579208923731621e+71,116968151.67506608,1597206640.7635996,813173038.2053471,37521845.12472767,918556353.535562,2883506164.522375,85802648959.6861,834938002.6230619,90204139.60677022,680999.5621143538,8704.812799233881,1421395.8776757603,1505110996.0165598,68297044.36047219,105167373.42999752,12529991.99512896,2199517.823163074,495445.54114096693,31232407041.25905,10515.335632083872,52681969.44065985,987383.4539634336,434795.093918073,82225810.92537136,922954069.4549432,986511787.5459496,6538053.826031905,24476688.99957085,421683483.7249,49408755.05763783,67353157.15295571
